# LightTools 2026 
# Ray Data Export File
lt_rdf_version: 2.0
dataname: untitledRayData
lt_datatype: radiant_power
lt_far_field_data: no
lt_color_info: none
lt_length_units: millimeters
lt_data_origin:          0          0          0
lt_radiant_flux: 0.01285084
lt_startofdata
     -8.460401     1.0361e-15            200  -1.021667e-10   1.251181e-26              1     0.01281532
  3.561566e-16       5.816479            200   4.905541e-27   8.011353e-11              1     0.01281532
 -1.959611e-15      -10.66762            200  -2.064144e-26  -1.123668e-10              1     0.01281532
  -1.54991e-15      -8.437319            200  -2.228354e-17     -0.1213059      0.9926152   0.0001025226
       5.10797        5.10797            200   6.591614e-11   6.591615e-11              1     0.01281532
     -8.270007      -8.270007            200  -8.118561e-11  -8.118564e-11              1     0.01281532
     0.8849771      0.8849771            200     -0.0469007     -0.0469007      0.9977979   0.0001025226
      10.74001       10.74001            200      0.1176734      0.1176734      0.9860557   8.201806e-07
     -2.868601       2.868601            200  -4.212343e-11   4.212343e-11              1     0.01281532
      6.785673      -6.785673            200   7.658295e-11  -7.658292e-11              1     0.01281532
       11.9487       -11.9487            200      0.1186023     -0.1186023      0.9858332   2.050452e-05
     -2.505943      -6.049882            200  -3.341408e-11  -8.066874e-11              1     0.01281532
      4.280694       10.33451            200   4.353781e-11   1.051095e-10              1     0.01281532
      1.433329       3.460361            200     0.03630051     0.08763717      0.9954908   0.0001025226
      2.632335      -1.090349            200   3.989536e-11   -1.65252e-11              1     0.01281532
     -8.350266       3.458794            200    -9.7499e-11   4.038541e-11              1     0.01281532
     -4.621831      -1.914425            200  -6.573909e-11  -2.723003e-11              1     0.01281532
      9.366785       3.879849            200    1.02146e-10   4.231025e-11              1     0.01281532
       11.8489       4.907977            200      0.1345431     0.05572956      0.9893394   2.050452e-05
      3.007065      -7.259696            200   3.754403e-11  -9.063928e-11              1     0.01281532
     -4.667933       11.26939            200   -4.42132e-11   1.067401e-10              1     0.01281532
      2.512886      -6.066644            200    -0.01366717     0.03299546      0.9993621   0.0001025226
     0.9920542      -2.395031            200     0.03515607    -0.08487427      0.9957713   8.201806e-07
     -6.786937       4.534886            200   -8.33392e-11   5.568546e-11              1     0.01281532
      10.34913      -6.915066            200   9.627062e-11  -6.432596e-11              1     0.01281532
     -7.774635       5.194845            200     0.01630831    -0.01089687      0.9998077   0.0001025226
      3.507206       -2.34344            200     -0.0424666     0.02837527      0.9986948   8.201806e-07
      4.821552      -3.221658            200     0.09290858    -0.06207953      0.9937375   6.561445e-09
      3.012341       4.508287            200   4.216453e-11   6.310367e-11              1     0.01281532
      -5.78046      -8.651071            200  -6.195572e-11  -9.272331e-11              1     0.01281532
     -5.927728      -8.871472            200    -0.07430059     -0.1111987      0.9910168   0.0001025226
    -0.6830876       3.434113            200  -1.019081e-11   5.123269e-11              1     0.01281532
      1.818151      -9.140464            200   2.087215e-11  -1.049314e-10              1     0.01281532
      6.759574       1.344563            200   8.867207e-11   1.763797e-11              1     0.01281532
     -11.22192      -2.232179            200  -1.121373e-10   -2.23055e-11              1     0.01281532
     -1.260927      -0.250814            200    -0.07929848    -0.01577345      0.9967261   0.0001025226
      2.528484      -3.784143            200   3.654319e-11  -5.469076e-11              1     0.01281532
     -5.483068       8.205992            200  -6.083122e-11   9.104037e-11              1     0.01281532
     -8.279198        12.3907            200    -0.08720496      0.1305114      0.9876042   2.050452e-05
     -6.273657      -4.191924            200  -7.963586e-11    -5.3211e-11              1     0.01281532
      9.934017       6.637698            200   9.579595e-11   6.400883e-11              1     0.01281532
     -3.216138      -2.148955            200     0.04264025     0.02849131      0.9986842   0.0001025226
     -7.524288      -5.027569            200     -0.1083322    -0.07238527      0.9914759   8.201806e-07
      6.071773      -1.207751            200   8.228741e-11  -1.636797e-11              1     0.01281532
     -10.71804       2.131951            200  -1.109421e-10   2.206775e-11              1     0.01281532
     -6.011423       1.195746            200     -0.1062619     0.02113681      0.9941135   0.0001025226
    -0.3917267      -1.969343            200  -6.030942e-12  -3.031959e-11              1     0.01281532
      1.707445       8.583906            200   2.027557e-11   1.019322e-10              1     0.01281532
      -5.29671      -2.831151            200  -7.236717e-11  -3.868106e-11              1     0.01281532
      9.523109       5.090208            200   9.943946e-11   5.315149e-11              1     0.01281532
       6.43159       3.437756            200      0.1013245     0.05415909      0.9933782   0.0001025226
     0.6681738      -1.250065            200   1.036791e-11  -1.939699e-11              1     0.01281532
      5.835675      -10.91778            200     0.04184013    -0.07827738      0.9960532   8.201806e-07
      6.250944      -11.69469            200     0.03653464    -0.06835151      0.9969921   1.312289e-09
     -4.057294       7.590663            200  -4.858622e-11   9.089847e-11              1     0.01281532
     -1.251196       -4.12464            200  -1.822761e-11   -6.00884e-11              1     0.01281532
      2.825428       9.314186            200   3.161619e-11   1.042246e-10              1     0.01281532
      4.618555       15.22534            200     0.04714795       0.155426      0.9867218   2.050452e-05
      7.067679      -2.143957            200   9.045792e-11  -2.744011e-11              1     0.01281532
     -11.31272       3.431676            200  -1.100704e-10   3.338951e-11              1     0.01281532
      2.439929     -0.7401443            200    -0.05633558     0.01708921      0.9982656   0.0001025226
      11.63339      -3.528951            200      0.1422352    -0.04314657      0.9888921   8.201806e-07
      2.024292       2.466608            200   3.043922e-11    3.70903e-11              1     0.01281532
